"address","num_bathrooms","num_bedrooms","lat","long","price"
"138 Messines Road, Karori, Wellington",2,4,-41.29096055,174.747494217,"$1,550,000"
"5/1 Rixon Grove, Mount Victoria, Wellington",1,2,-41.2982310167,174.787784717,"$587,000"
"5/54 Webb Street, Te Aro, Wellington",1,2,-41.2976630167,174.773541133,"$700,000"
"12 Tisdall Street, Karori, Wellington",2,4,-41.28872285,174.737750817,"$TBC"
"74 Hankey Street, Mount Cook, Wellington",2,3,-41.3001103,174.7715227,"$865,000"
"4/26 Normanby Street, Newtown, Wellington",1,1,-41.3147023333,174.781869017,"$170,000"
"3A/20 Maarama Crescent, Aro Valley, Wellington",1,1,-41.296595,174.767455,"$245,200"
"7 Hauraki Street, Karori, Wellington",2,3,-41.2789752333,174.743332983,"$820,000"
"2/246 The Terrace, Wellington Central, Wellington",1,2,-41.2885526333,174.7719401,"$TBC"
"25 Totara Road, Miramar, Wellington",2,4,-41.3105966167,174.826222767,"$805,000"
"23 Awarua Street, Ngaio, Wellington",1,3,-41.2461887333,174.77240795,"$556,000"
"11 Rarangi Way, Owhiro Bay, Wellington",2,3,-41.33380475,174.756404183,"$815,000"
"162 Daniell Street, Newtown, Wellington",2,4,-41.3182765167,174.78336655,"$1,540,000"
"9 Church Street, Wellington",2,3,-41.288067,174.773208,"$637,000"
"5/24 Tamar Street, Island Bay, Wellington",1,2,-41.3311293333,174.774351833,"$737,000"
"63 Todman Street, Brooklyn, Wellington",1,3,-41.3070695,174.760461133,"$740,000"
"110 Clyde Street, Island Bay, Wellington",3,5,-41.3351017667,174.774569867,"$1,351,688"
"38 Hobson Street, Thorndon, Wellington",2,4,-41.2731119833,174.781428983,"$2,725,000"
"84 Otaki Street, Miramar, Wellington",1,3,-41.3188578833,174.8223133,"$740,000"
"23 Laura Avenue, Brooklyn, Wellington",2,3,-41.3004402333,174.762023833,"$670,000"
"C6/23 Rangitane Street, Maupuia, Wellington",1,2,-41.3062606667,174.816679783,"$443,000"
"19 Palm Avenue, Lyall Bay, Wellington",2,3,-41.3246997833,174.794289583,"$1,045,000"
"85 Quebec Street, Kingston, Wellington",3,5,-41.3265451667,174.763918317,"$1,070,000"
"12 Hall Street, Newtown, Wellington",1,3,-41.3106510167,174.7781643,"$730,000"
"7 Indira Place, Khandallah, Wellington",2,4,-41.25014855,174.78947915,"$1,005,000"
"52 Waitoa Road, Hataitai, Wellington",2,4,-41.3032592167,174.793310183,"$830,000"
"18 Hohiria Road, Hataitai, Wellington",2,3,-41.2995095333,174.799862617,"$1,317,300"
"50 Spencer Street, Crofton Downs, Wellington",2,4,-41.2543192,174.761847417,"$942,000"
"57A Mandalay Terrace, Khandallah, Wellington",1,3,-41.2455347,174.80551505,"$690,250"
"60 Parkvale Road, Karori, Wellington",2,4,-41.2815145167,174.736182467,"$1,310,000"
"4 Chilka Street, Berhampore, Wellington",2,3,-41.3220369667,174.774613017,"$815,000"
"287 Ohiro Road, Brooklyn, Wellington",1,3,-41.3099446333,174.7625421,"$671,300"
"15 Sunglow Avenue, Melrose, Wellington",2,3,-41.3274884833,174.788129833,"$1,070,000"
"92 Owen Street, Newtown, Wellington",1,3,-41.3135550333,174.784454867,"$950,000"
"10/7 Konini Road, Hataitai, Wellington",1,2,-41.30281315,174.794942483,"$462,000"
"46 Apuka Street, Brooklyn, Wellington",3,4,-41.3020078333,174.760388917,"$1,225,000"
"5 Inverell Way, Seatoun, Wellington",2,4,-41.3199125,174.82514405,"$1,325,000"
"7 Northland Road, Northland, Wellington",1,3,-41.2864978833,174.756840267,"$892,000"
"100 Darlington Road, Miramar, Wellington",1,2,-41.3076132333,174.82595125,"$695,000"
"10 Spencer Street, Crofton Downs, Wellington",2,4,-41.25499975,174.7647119,"$910,000"
"107 Northland Road, Northland, Wellington",2,3,-41.2803404833,174.759120717,"$918,000"
"18 Burnham Street, Seatoun, Wellington",3,4,-41.3258619167,174.831994983,"$1,700,000"
"31 Seaview Terrace, Northland, Wellington",1,3,-41.2813548167,174.7616206,"$855,000"
"1/18 Ponsonby Road, Karori, Wellington",1,2,-41.2846616167,174.750659233,"$460,000"
"4/464 Adelaide Road, Berhampore, Wellington",2,3,-41.3202165833,174.77510885,"$710,000"
"1/74A Liardet Street, Vogeltown, Wellington",1,2,-41.316155,174.7699469,"$550,000"
"26 Winston Street, Crofton Downs, Wellington",2,4,-41.2567954833,174.764178767,"$850,000"
"10 Cassis Place, Crofton Downs, Wellington",3,4,-41.2575642833,174.764872533,"$1,005,000"
"179 Karepa Street, Brooklyn, Wellington",2,4,-41.3063479333,174.757674867,"$842,500"
"128/10 Lorne Street, Te Aro, Wellington",0,0,-41.2956701333,174.781914467,"$70,000"
"76/10 Lorne Street, Te Aro, Wellington",0,0,-41.2957052333,174.782020883,"$70,000"
"6/52 Russell Terrace, Berhampore, Wellington",1,1,-41.31873495,174.780335417,"$295,000"
"115B Washington Avenue, Brooklyn, Wellington",2,4,-41.3082898667,174.76646395,"$760,000"
"13 Adams Terrace, Aro Valley, Wellington",1,3,-41.2935798833,174.76354345,"$760,000"
"19 Palmer Street, Aro Valley, Wellington",2,4,-41.2956368167,174.77033605,"$1,285,000"
"99 Thurleigh Grove, Karori, Wellington",1,3,-41.2880726333,174.7173947,"$715,000"
"4B Macdonald Crescent, Te Aro, Wellington",1,2,-41.29081695,174.772506467,"$330,000"
"2/3A Baden Road, Hataitai, Wellington",1,2,-41.3098586,174.794398917,"$500,000"
